dassco:taxonID	dassco:name	dassco:author	dassco:fullname	dassco:epithet	dassco:rankid	dassco:extinct	dwc:taxonID	dwc:scientificName	dwc:scientificNameAuthorship	dwc:parentNameUsageID	dwc:parentNameUsage	dwc:acceptedNameUsageID	dwc:acceptedNameUsage	dwc:taxonomicStatus	dwc:taxonRank	sp:taxonID	sp:fullname	sp:author	sp:rankid	sp:rankname	sp:parentname	sp:taxonnr	sp:taxonnrsource
1f60c9754581a949a5811ee29c4f98e4	Temnadenia		Temnadenia 		180	false										2293097	Temnadenia		180	Genus	Apocynaceae		
aa92654d48e464d5e953ed4c9906e856	Tephrosia		Tephrosia 		180	false										2288321	Tephrosia		180	Genus	Fabaceae		
65208c38971506a438c7c0141b0ae7c7	Tepuianthus		Tepuianthus 		180	false										6127153	Tepuianthus		180	Genus	Thymelaeaceae		
0e7eb507f1f01e37e7099b9270c4ad23	Teramnus		Teramnus 		180	false										2288876	Teramnus		180	Genus	Fabaceae		
4ab738aa8477d51f995d47e0545ff7cd	Terminalia		Terminalia 		180	false										2304970	Terminalia		180	Genus	Combretaceae		
bde679ecf5926bbb9e704f9ceade514a	Ternstroemeria		Ternstroemeria 		180	false										6177049	Ternstroemeria		180	Genus	Theaceae		
e4544db70c73a22e5adea5b61fc1a7b2	Ternstroemia		Ternstroemia 		180	false										6127169	Ternstroemia		180	Genus	Theaceae		
a8f4659113cb44e51a61088241dae333	Tetracarpaea		Tetracarpaea 		180	false										6121473	Tetracarpaea		180	Genus	Escalloniaceae		
c1e2ac5ed40a2efd9652ed040cca783e	Tetracera		Tetracera 		180	false										2286059	Tetracera		180	Genus	Dilleniaceae		
ab5b9a4b4574224d2e088cba2cad0bbf	Tetrachyron		Tetrachyron 		180	false										2278297	Tetrachyron		180	Genus	Asteraceae		
2f7a578c2db3a2e633f664b2fa4e2119	Tetraclinis		Tetraclinis 		180	false										2257527	Tetraclinis		180	Genus	Cupressaceae		
815f3b2119fbc3e206d8043c5e72af28	Tetracme		Tetracme 		180	false										2281876	Tetracme		180	Genus	Brassicaceae		
e8439e9db5869c0b5bf0b8efd35cf148	Tetraglochidium		Tetraglochidium 		180	false										4020109	Tetraglochidium		180	Genus	Acanthaceae		
280753e2a818779c9900faa4ce32cfb8	Tetragonia		Tetragonia 		180	false										2283157	Tetragonia		180	Genus	Aizoaceae		
1586731f8460bbe7a43eb649a357e32b	Tetramerium		Tetramerium 		180	false										4020330	Tetramerium		180	Genus	Acanthaceae		
8a0673bc6f575a80378173e907bfbdc9	Tetraneuris		Tetraneuris 		180	false										2278412	Tetraneuris		180	Genus	Asteraceae		
bb0f10e3cb8a0d0733a2109172a40631	Tetranthera		Tetranthera 		180	false										2299633	Tetranthera		180	Genus	Lauraceae		
0c2d628ccb8bb711f1c679fb521a918e	Tetrapathaea		Tetrapathaea 		180	false										2302454	Tetrapathaea		180	Genus	Passifloraceae		
18ae582f092120f88e91f9d5eb88f7b6	Tetrapetalum		Tetrapetalum 		180	false										2299998	Tetrapetalum		180	Genus	Annonaceae		
5cdc97d9dbb8ae23cf4ab7d73b153023	Tetraphyle		Tetraphyle 		180	false										2256616	Tetraphyle		180	Genus	Crassulaceae		
fcb21f11f28015e8c1b4ca12873fa6f4	Tetraplacus		Tetraplacus 		180	false										6183446	Tetraplacus		180	Genus	Scrophulariaceae		
407a4427ff44fd73cdfbef88b0eb4811	Tetraplandra		Tetraplandra 		180	false										2301745	Tetraplandra		180	Genus	Euphorbiaceae		
16b39087598caad28dc9b1e19d29eb47	Tetrapleura		Tetrapleura 		180	false										2289019	Tetrapleura		180	Genus	Fabaceae		
