"count";"taxontreedefid";"rank_";"taxon_full_name"
1;13;species;Rostellularia diffusa
1;13;species;rosthorniana
1;13;species;Rostkovia magellanica
1;13;species;Rostr. ex Munk
1;13;species;Rostr. ex Shear
1;13;species;rostranthera
1;13;species;Rostraria cristata
1;13;species;Rostraria litorea
1;13;species;rostratum
1;13;species;Rostrocoronophora
1;13;species;Rostrup nom. prov.
1;13;species;rostrupianus
1;13;species;Rostrupiella
1;13;species;rosulans
1;13;species;rosularia
1;13;species;rotala
1;13;species;Rotala mexicana
1;13;species;Rotala ramosior
1;13;species;rotata
1;13;species;Roth ex Roem. & Schult.
1;13;species;Rotheca
1;13;species;Rotheca serrata
1;13;species;rothmaleria
1;13;species;Rothmannia schoemanii
1;13;species;Rothmannia sootepensis
1;13;species;Rothmannia sutepensis
1;13;species;Rothmannia whitfieldii
1;13;species;Rothmannia wittii
1;13;species;rothrockii
1;13;species;Rotltl. ex DC.
1;13;species;Rottboelia
1;13;species;Rottboelia cochinchinensis
1;13;species;Rottboellia cochinchinensis
1;13;species;Rottboellia conchinchinensis
1;13;species;Rottboellia exaltata
1;13;species;rottboelliae
1;13;species;Rottl. ex Willd.
1;13;species;Rottler
1;13;species;Rotula
1;13;species;Rotula aquatica
1;13;species;rotunda
1;13;species;rotundanthus
1;13;species;rotundatum
1;13;species;rotundifoliae
1;13;species;rotundifolius
1;13;species;roubienna
1;13;species;Roucheria griffithiana
1;13;species;Roucheria laxiflora
1;13;species;Roum. ex Sacc. 
1;13;species;Roumegueriella
1;13;species;roumeguerii
1;13;species;roupala
1;13;species;Roupala dielsii
1;13;species;Roupala montana
1;13;species;Roupala obovata
1;13;species;Roupala pachypoda
1;13;species;Roupala plinervia
1;13;species;rourea
1;13;species;Rourea camptoneura
1;13;species;Rourea cuspidata
1;13;species;Rourea mimosoides
1;13;species;Rourea myriantha
1;13;species;Rourea obliquifoliata
1;13;species;Rourea puberula
1;13;species;Roureopsis
1;13;species;Roureopsis confundens
1;13;species;rourkei
1;13;species;rousseauxia
1;13;species;rousselia
1;13;species;routledgei
1;13;species;rouxii
1;13;species;Rouy & Foucaud
1;13;species;Rouzeau & Massart
1;13;species;rowlandii
1;13;species;Rowlee ex Standl.
1;13;species;Rowlee ex Woodson & Schery 
1;13;species;Roxb. 
1;13;species;Roxb.  
1;13;species;Roxb. ex Aiton
1;13;species;Roxb. ex Andrews
1;13;species;Roxb. ex Buch.-Ham.
1;13;species;Roxb. ex Choisy
1;13;species;Roxb. ex D.Don
1;13;species;Roxb. ex Fleming
1;13;species;Roxb. ex G.Don
1;13;species;Roxb. ex Jack
1;13;species;Roxb. ex Lindl.
1;13;species;Roxb. ex Vauch.
1;13;species;Roxb. ex Wall
1;13;species;Roxb. ex Wall.
1;13;species;Roxb. ex Wall. 
1;13;species;Roxb. ex Wallich
1;13;species;roxburghiana
1;13;species;roxheimii
1;13;species;royenii
1;13;species;Roystonea
1;13;species;Roystonea borinquena
1;13;species;Roze
1;13;species;Roze & Cornu
1;13;species;rozeana
1;13;species;ruagea
1;13;species;Ruagea glabra
1;13;species;Ruagea hirsuta
1;13;species;Ruagea membranacea
1;13;species;Ruagea microphylla
1;13;species;Ruagea pubescens
1;13;species;Ruagea tomentosa
1;13;species;rubeacea
1;13;species;ruberrima
1;13;species;rubi-idaei
1;13;species;Rubia cordifolia
1;13;species;Rubia cruciata
1;13;species;Rubia peregrina
1;13;species;rubicola
1;13;species;rubicundum
1;13;species;rubigenum
1;13;species;rubioides
1;13;species;rubricalyx
1;13;species;rubrinervia
1;13;species;rubriostiolata
1;13;species;rubrisabulosum
1;13;species;rubriviolacea
1;13;species;rubroalba
1;13;species;rubrobracteata
1;13;species;rubrocinctus
1;13;species;rubroechinata
1;13;species;rubroguttata
1;13;species;rubromaculata
1;13;species;rubromarginata
1;13;species;rubromarginatus
1;13;species;rubronervia
1;13;species;rubronotata
1;13;species;rubropallens
1;13;species;rubropunctata
1;13;species;rubropurpurascens
1;13;species;rubrosetulosa
1;13;species;rubrotingens
1;13;species;rubrovenia
1;13;species;rubus
1;13;species;Rubus acanthophyllos
1;13;species;Rubus acanthophyllus
1;13;species;Rubus adenothallus
1;13;species;Rubus adenotrichos
1;13;species;Rubus adenotrichus
1;13;species;Rubus alcaefolius
1;13;species;Rubus ammobius
1;13;species;Rubus argenteus
1;13;species;Rubus armeniacus
1;13;species;Rubus arrhenii
1;13;species;Rubus assurgens
1;13;species;Rubus atrichantherus
1;13;species;Rubus axillaris
1;13;species;Rubus barmondierei
1;13;species;Rubus bertramii
1;13;species;Rubus boliviensis
1;13;species;Rubus caesius
1;13;species;Rubus camptostachys
1;13;species;Rubus canescens
1;13;species;Rubus cardiophyllus
1;13;species;Rubus carpinifolius
1;13;species;Rubus centiformis
1;13;species;Rubus cf.
1;13;species;Rubus chamaemorus
1;13;species;Rubus chlorothyrsos
1;13;species;Rubus cimbricus
1;13;species;Rubus circipanicus
1;13;species;Rubus compactus
1;13;species;Rubus coriaceus
1;13;species;Rubus corylifolius
1;13;species;Rubus cyclomorphus
1;13;species;Rubus cyclophyllus
1;13;species;Rubus dasyphyllus
1;13;species;Rubus dethardingii
1;13;species;Rubus dissimulans
1;13;species;Rubus divaricatus
1;13;species;Rubus drejeri
1;13;species;Rubus dumetorum
1;13;species;Rubus egregius
1;13;species;Rubus egregiusculus
1;13;species;Rubus fabrimontanus
1;13;species;Rubus fasciculatus
1;13;species;Rubus ferocior
1;13;species;Rubus fioniae
1;13;species;Rubus firmus
1;13;species;Rubus floribundus
1;13;species;Rubus fruticosus idaeus
1;13;species;Rubus fuscus
1;13;species;Rubus gelertii
1;13;species;Rubus glabratus
1;13;species;Rubus glauciformis
1;13;species;Rubus glaucus
1;13;species;Rubus gothicus
1;13;species;Rubus grabowskii
1;13;species;Rubus gratus
1;13;species;Rubus hadroancanthos
1;13;species;Rubus haesitans
1;13;species;Rubus hobroensis
1;13;species;Rubus hypomalacus
1;13;species;Rubus hystricopsis
1;13;species;Rubus idaeiformis
1;13;species;Rubus idaeus
1;13;species;Rubus incurvatus
1;13;species;Rubus infestus
1;13;species;Rubus integribasis
1;13;species;Rubus kilipii
1;13;species;Rubus laciniatus
1;13;species;Rubus laegaardia
1;13;species;Rubus laegaardii
1;13;species;Rubus lagerbergii
1;13;species;Rubus lamprocaulos
1;13;species;Rubus leptothyrsos
1;13;species;Rubus lidforssii
1;13;species;Rubus lindebergii
1;13;species;Rubus loxensis
1;13;species;Rubus macrophyllus
1;13;species;Rubus macrothyrsus
1;13;species;Rubus marianus
1;13;species;Rubus maximiformis
1;13;species;Rubus megalococcus
1;13;species;Rubus moluccanus
1;13;species;Rubus mortensenii
1;13;species;Rubus mucronulatus
1;13;species;Rubus muenteri
1;13;species;Rubus nemoralis
1;13;species;Rubus nemorosus
1;13;species;Rubus nessensis
1;13;species;Rubus niveus
1;13;species;Rubus norvegicus
1;13;species;Rubus nubigenus
1;13;species;Rubus ostenfeldii
1;13;species;Rubus pallidifolius
1;13;species;Rubus pallidus
1;13;species;Rubus pedemontanus
1;13;species;Rubus pendulus
1;13;species;Rubus peruvianus
1;13;species;Rubus phylloglotta
1;13;species;Rubus phyllothyrsos
1;13;species;Rubus placidus
1;13;species;Rubus plicatus
1;13;species;Rubus polyanthemus
1;13;species;Rubus pruinosus
1;13;species;Rubus pseudothyrsanthos
1;13;species;Rubus pyramidalis
1;13;species;Rubus radula
1;13;species;Rubus raunkiaerii
1;13;species;Rubus rosanthus
1;13;species;Rubus roseous
1;13;species;Rubus roseus
1;13;species;Rubus rosifolius
1;13;species;Rubus saxatilis
1;13;species;Rubus scheutzii
1;13;species;Rubus sciocharis
1;13;species;Rubus scissus
1;13;species;Rubus septentrionalis
1;13;species;Rubus septifolius
1;13;species;Rubus sieberi
1;13;species;Rubus silvaticus
1;13;species;Rubus slesvicensis
1;13;species;Rubus spectabilis
1;13;species;Rubus sprengelii
1;13;species;Rubus sprengeliusculus
1;13;species;Rubus suecicus
1;13;species;Rubus sulcatus
1;13;species;Rubus tiliaster
1;13;species;Rubus urticifolius
1;13;species;Rubus vestitus
1;13;species;Rubus vigorosus
1;13;species;Rubus wahlbergii
1;13;species;Rubus walsemannii
1;13;species;Rubus wessbergii
1;13;species;rudbaricum
1;13;species;rudbeckia
1;13;species;Rudd
1;13;species;Rudd.
1;13;species;rude
1;13;species;Rudge.
1;13;species;Rudgea angustissima
1;13;species;Rudgea bracteata
1;13;species;Rudgea cephalantha
1;13;species;Rudgea ceriantha
1;13;species;Rudgea ciliata
1;13;species;Rudgea cornifolia
1;13;species;Rudgea crassipetiolata
1;13;species;Rudgea cryptantha
1;13;species;Rudgea guyanensis
1;13;species;Rudgea hispidula
1;13;species;Rudgea japurensis
1;13;species;Rudgea justicioides
1;13;species;Rudgea loretensis
1;13;species;Rudgea mazanensis
1;13;species;Rudgea obesiflora
1;13;species;Rudgea poeppigii
1;13;species;Rudgea retifolia
1;13;species;Rudgea sessiliflora
1;13;species;Rudgea skutchii
1;13;species;Rudgea spinigemma
1;13;species;Rudgea tomentosa
1;13;species;Rudgea waronovii
1;13;species;Rudgea woronovii
1;13;species;Rudolfiella
1;13;species;Rudolfiella aurantiaca
1;13;species;ruebsamenii
1;13;species;Rueda
1;13;species;ruehssia
1;13;species;ruellia
1;13;species;Ruellia angustiflora
1;13;species;Ruellia blechum
1;13;species;Ruellia brevifolia
1;13;species;Ruellia chariessa
1;13;species;Ruellia chartacea
1;13;species;Ruellia coerulea
1;13;species;Ruellia cuyabensis
1;13;species;Ruellia eriocalyx
1;13;species;Ruellia eurycodon
1;13;species;Ruellia floribunda
1;13;species;Ruellia geminiflora
1;13;species;Ruellia graecizans
1;13;species;Ruellia hapalotricha
1;13;species;Ruellia holm-nielsenii
1;13;species;Ruellia humboldtiana
1;13;species;Ruellia ischnopoda
1;13;species;Ruellia jussieuoides
1;13;species;Ruellia kerrii
1;13;species;Ruellia lasiostachya
1;13;species;Ruellia napoensis
1;13;species;Ruellia nudiflora
1;13;species;Ruellia pennellii
1;13;species;Ruellia praetermissa
1;13;species;Ruellia puri
1;13;species;Ruellia repens
1;13;species;Ruellia riopalenquensis
1;13;species;Ruellia spectabilis
1;13;species;Ruellia terminale
1;13;species;Ruellia terminalis
1;13;species;ruelliopsis
1;13;species;rufa s.l.
1;13;species;rufenum
1;13;species;rufibasis
1;13;species;ruficaulis
1;13;species;ruficomum
1;13;species;rufidula
1;13;species;rufipila
1;13;species;rufipilis
1;13;species;rufipilum
1;13;species;rufirachis
1;13;species;rufo-alutacea
1;13;species;rufo-olivacea
1;13;species;rufo-olivaceus
1;13;species;rufo?
1;13;species;rufoalba
1;13;species;rufoalbus
1;13;species;rufocarneum
1;13;species;rufodorsia
1;13;species;Rufodorsia
1;13;species;Rufodorsia intermedia
1;13;species;rufofusca
1;13;species;rufopilosa
1;13;species;ruforotula
1;13;species;rufostriatus
1;13;species;rufotomentosa
1;13;species;rufovelutinus
1;13;species;rufula
1;13;species;rufuloides
1;13;species;rugatus
1;13;species;rugelia
1;13;species;rugeliana
1;13;species;rugensis
1;13;species;rughidia
1;13;species;rugica
1;13;species;ruginervia
1;13;species;ruginosus
1;13;species;rugisporum
1;13;species;rugocephala
1;13;species;rugosa?
1;13;species;rugospermus
1;13;species;Ruhl.
1;13;species;ruhlandii
1;13;species;Ruilopezia atropurpurea
1;13;species;Ruilopezia bracteosa
1;13;species;Ruilopezia cuatrecasasii
1;13;species;Ruilopezia figueirasii
1;13;species;Ruilopezia floccosa
1;13;species;Ruilopezia frailejonota
1;13;species;Ruilopezia jabonensis
1;13;species;Ruilopezia jahnii
1;13;species;Ruilopezia lindenii
1;13;species;Ruilopezia marcescens
1;13;species;Ruilopezia paltonioides
1;13;species;Ruilopezia ruizii
1;13;species;Ruilopezia viridis
1;13;species;ruinarum
1;13;species;Ruiz-Teran & Lopez-Fig.
1;13;species;Ruiz & Pav. 
1;13;species;Ruiz & Pav. ex D. Don
1;13;species;Ruiz & Pav. ex Hook.
1;13;species;Ruiz & Pav. ex O.Berg 
1;13;species;Ruiz et Pavon
1;13;species;Ruiz ex Macbr.
1;13;species;Ruiz ex Standley
1;13;species;Ruiz Lopez & Pav n
1;13;species;ruizia
1;13;species;ruiziana
1;13;species;Ruizodendron
1;13;species;Ruizodendron ovale
1;13;species;rukam
1;13;species;rumeliacum
1;13;species;rumelica
1;13;species;rumex
1;13;species;Rumex abyssinicus
1;13;species;Rumex andinus
1;13;species;Rumex aquaticus
1;13;species;Rumex brownii
1;13;species;Rumex bryhnii
1;13;species;Rumex bucephalophorus
1;13;species;Rumex chinensis
1;13;species;Rumex conglomeratus
1;13;species;Rumex crispus
1;13;species;Rumex gracilescens
1;13;species;Rumex hydrolapathum
1;13;species;Rumex longifolius
1;13;species;Rumex maderensis
1;13;species;Rumex maximus
1;13;species;Rumex nipponicus
1;13;species;Rumex palustris
1;13;species;Rumex pseudonatronatus
1;13;species;Rumex ruwenzoriensis
1;13;species;Rumex sanguineus
1;13;species;Rumex scutatus
1;13;species;Rumex thyrsiflorus
1;13;species;Rumex tolimensis
1;13;species;Rumex usambarensis
1;13;species;Rumex usambreensis
1;13;species;Rumex vesicarius
1;13;species;rumfordia
1;13;species;rumia
1;13;species;rumphianus
1;13;species;Runemark
1;13;species;runemarkii
1;13;species;rungia
1;13;species;Rungia clauda
1;13;species;Rungia eberhardtii
1;13;species;Rungia evrardii
1;13;species;Rungia khasiana
1;13;species;Rungia maculata
1;13;species;Rungia minutiflora
1;13;species;Rungia oligoneura
1;13;species;Rungia parviflora
1;13;species;Rungia paxiana
1;13;species;Rungia pectinata
1;13;species;Rungia rivicola
1;13;species;Rungia stolonifera
1;13;species;Rungia tenuissima
1;13;species;runssorensis
1;13;species;Ruots.
1;13;species;Ruots., Sarnari & Vauras
1;13;species;Ruotsalainen, Sarnari & Vauras
1;13;species;rupertiella
1;13;species;rupestrea
1;13;species;rupicapnos
1;13;species;rupifragum
1;13;species;rupiphila
1;13;species;Ruppia cirrhosa
1;13;species;Ruppia rostellata
1;13;species;ruprechtia
1;13;species;Ruprechtia apetala
1;13;species;Ruprechtia maracaensis
1;13;species;rupununiensis
1;13;species;Rusby ex B.L.Rob.
1;13;species;rusbya
1;13;species;ruschia
1;13;species;ruschianthemum
1;13;species;ruschiella
1;13;species;ruschii
1;13;species;Ruscus
1;13;species;Ruscus aculeatus
1;13;species;rusiophyllus
1;13;species;ruspolia
1;13;species;Ruspolia
1;13;species;Ruspolia hypocrateriformis
1;13;species;ruspoliana
1;13;species;ruspolii
1;13;species;russeggeri
1;13;species;russelia
1;13;species;Russelia
1;13;species;Russelia sarmentosa
1;13;species;russellii
1;13;species;russeoides
1;13;species;russo-coriceus
1;13;species;russocoriacea
1;13;species;russocoriaceus
1;13;species;russowia
1;13;species;russula
1;13;species;Russula puiggari
1;13;species;russularia
1;13;species;Rustia alba
1;13;species;Rustia bilsana
1;13;species;Rustia occidentalis
1;13;species;Rustia viridiflora
1;13;species;rusticana
1;13;species;rusticoides
1;13;species;ruta
1;13;species;Ruta chalepensis
1;13;species;Ruta graveolens
1;13;species;rutenbergiana
1;13;species;Ruthalicia longipes
1;13;species;ruthenicum
1;13;species;rutheopsis
1;13;species;Rutidea
1;13;species;Rutidea parviflora
1;13;species;rutidosis
1;13;species;rutila
1;13;species;rutilantiformis
1;13;species;Rutola
1;13;species;ruttneri
1;13;species;ruttya
1;13;species;Ruttya
1;13;species;Ruttya fruticosa
1;13;species;ruwensorensis
1;13;species;ruyschia
1;13;species;Ruyschia
1;13;species;Ruyschia andina
1;13;species;ruyuanensis
1;13;species;Ruzenia
1;13;species;ryae
1;13;species;Ryania spruceana
1;13;species;Rydberg
1;13;species;rydbergii
1;13;species;Ryparosa baccaureoides
1;13;species;Ryparosa kostermansii
1;13;species;rytidosperma
1;13;species;Rytidosperma glabra
1;13;species;Rytidosperma picta
1;13;species;Rytidostylis carthaginensis
1;13;species;Rytidostylis quadrifida
1;13;species;Rytidostylis trianaei
1;13;species;Rytigynia demeusei
1;13;species;Rytigynia senegalensis
1;13;species;ryukyuensis
1;13;species;Ryvarden & I. Johans.
1;13;species;Ryvarden & Solheim
1;13;species;RŽblov‡ & A.N. Mill.
1;13;species;Rzed.
1;13;species;Röhl.
1;13;species;S. & S.
1;13;species;S. A. Mori
1;13;species;S. Blumer
1;13;species;S. Carter & L.E. Newton
1;13;species;S. Frohner
1;13;species;S. Hughes et G.P. White
1;13;species;S. Ito & S. Imai
1;13;species;S. Jeppesen
1;13;species;S. Lægaard
1;13;species;S. Saensouk
1;13;species;S. Schw.
1;13;species;S. Stenroos
1;13;species;S. Takam. & U. Braun
1;13;species;S. Vidal
1;13;species;S.A.Mori 
1;13;species;S.A.Mori & J.L.Clark
1;13;species;S.Andrews
1;13;species;S.Atkins
1;13;species;S.B. L¿ken, Skrede & T. Schumach.
1;13;species;S.Balle
1;13;species;S.Castroviejo
1;13;species;S.Dey, Mood & S.Choudhury
1;13;species;S.Diaz
1;13;species;S.E.Frishner 
1;13;species;S.F.Blake & Sherff
1;13;species;S.G.Gmel.
1;13;species;S.G.Lee & C.F.Liang 
1;13;species;S.H. He & Y.C. Dai
1;13;species;S.Hudges
1;13;species;S.I.Ahmed & Asad
1;13;species;S.I.Ahmed & Cain ex J.C.Krug
1;13;species;S.Imai
1;13;species;S.J. Chen & Z.Y. Chen
1;13;species;S.J. Pei & S.Y. Chen
1;13;species;S.J.Davies
1;13;species;S.Jacobsson & Vauras
1;13;species;S.Knapp & T.Helgason
1;13;species;S.L.Yang, W.Tang, K.D.Hill & P.Vatcharakorn
1;13;species;S.Leiva, Quip. & N.W.Sawyer
1;13;species;S.Lundell & Neuhoff
1;13;species;S.M.Phillips
1;13;species;S.M.Scott
1;13;species;S.P. Abbott
1;13;species;S.Q.Tong 
1;13;species;S.Q.Tong & X.Z.Liu
1;13;species;S.Q.Tong & Y.M.Xia
1;13;species;S.S. Larsen
1;13;species;S.S.Renner
1;13;species;S.Schauer
1;13;species;S.Suirez, Galeano & H.Kenn.
1;13;species;S.Watson 
1;13;species;S.Y. Liu
1;13;species;S.Y.Hu
1;13;species;S?vul. & Rayss
1;13;species;S¿chting & B.Sutton
1;13;species;S¿chting & Sutton
1;13;species;S‡nchez-Garc’a & Cifuentes
1;13;species;saba
1;13;species;Saba
1;13;species;Saba senegalensis
1;13;species;Sabal domingensis
1;13;species;Sabal etonia
1;13;species;Sabal gretheriae
1;13;species;Sabal mauritiiformis
1;13;species;Sabal mexicana
1;13;species;Sabal minor
1;13;species;Sabal palmetto
1;13;species;Sabal yapa
1;13;species;sabalanica
1;13;species;sabazia
1;13;species;sabia
1;13;species;Sabia
1;13;species;Sabicea cana
1;13;species;Sabicea colombiana
1;13;species;Sabicea panamensis
1;13;species;Sabicea vogelii
1;13;species;sabiifolia
1;13;species;sabina
1;13;species;sabinaeforme
1;13;species;Sabioideae
1;13;species;sablayana
1;13;species;sabuletorum
1;13;species;Sabuloglossum
1;13;species;sabulonum
1;13;species;sabulosa
1;13;species;sacc
1;13;species;Sacc
1;13;species;Sacc,
1;13;species;sacc.
1;13;species;Sacc. & Bizz.
1;13;species;Sacc. & Briard
1;13;species;Sacc. & Cooke
1;13;species;Sacc. & D. Sacc
1;13;species;Sacc. & Fautrey
1;13;species;Sacc. & Lambotte
1;13;species;Sacc. & M. Rousseau
1;13;species;Sacc. & P.Syd.
1;13;species;Sacc. & Penz.
1;13;species;Sacc. & Roum. ex Sacc.
1;13;species;Sacc. & Traverso
1;13;species;Sacc. & Trotter
1;13;species;Sacc. et Rom.
1;13;species;Sacc. ex Berl.
1;13;species;Sacc. ss San Mart’n & Rogers
1;13;species;Sacc., Bomm. & Rouss.
1;13;species;Sacc., E. Bommer & M. Rousseau
1;13;species;Sacc., Marchal & ƒ.J. Marchal
1;13;species;Saccardo
1;13;species;saccardoana
1;13;species;saccardoi
1;13;species;saccatum
1;13;species;saccatus
1;13;species;saccellia
1;13;species;Saccellium
1;13;species;Saccellium lanceolatum
1;13;species;sacchalinensis
1;13;species;sacchariferus
1;13;species;saccharoides
1;13;species;Saccharomycodes
1;13;species;Saccharum arundinaceum
1;13;species;Saccharum officinarum
1;13;species;Saccharum sinense
1;13;species;Saccharum spontaneum
1;13;species;Saccharum trinii
1;13;species;Saccharum villosum
1;13;species;Sacciolepis africana
1;13;species;Sacciolepis angustissima
1;13;species;Sacciolepis auriculata
1;13;species;Sacciolepis chevalieri
1;13;species;Sacciolepis ciliocincta
1;13;species;Sacciolepis cymbiandra
1;13;species;Sacciolepis cymbriandra
1;13;species;Sacciolepis indica
1;13;species;Sacciolepis micrococca
1;13;species;Sacciolepis myosuroides
1;13;species;Saccoloma caudatum
1;13;species;Saccoloma domingense
1;13;species;Saccoloma elegans
1;13;species;Saccoloma inaequale
1;13;species;Saccoloma laxum
1;13;species;Saccoloma squamulosum
1;13;species;sachalinense
1;13;species;sachsia
1;13;species;Sacoglottis amazonica
1;13;species;sacra
1;13;species;sadebeckiana
1;13;species;sadebeckii
1;13;species;sadikanensis
1;13;species;sadiria
1;13;species;Sadler
1;13;species;Saelania
1;13;species;Saelania glaucescens
1;13;species;saepium
1;13;species;saeri
1;13;species;saetabensis
1;13;species;Saff ex R.E.Fr.
1;13;species;safranopes
1;13;species;Sagast.
1;13;species;Sageraea
1;13;species;Sageraea zeylanica
1;13;species;sageretina
1;13;species;sagettiformis
1;13;species;Sagina apetala
1;13;species;Sagina maritima
1;13;species;Sagina micropetala
1;13;species;Sagina procumbens
1;13;species;Sagina subulata
1;13;species;saginae
1;13;species;saginus
1;13;species;Sagist., S.J.Arroyo & E.Rodr.
1;13;species;Sagittaria guayanensis
1;13;species;Sagittaria lancifolia
1;13;species;Sagittaria latifolia
1;13;species;Sagittaria sagittifolia
1;13;species;Sagittaria trifolia
1;13;species;sagittariae
1;13;species;sagittatus
1;13;species;sagittiformis
1;13;species;Sagot ex Benth.
1;13;species;Sagot ex Doell
1;13;species;sagotiana
1;13;species;sagotianum
1;13;species;sagotii
1;13;species;saharanthus
1;13;species;sahleri
1;13;species;Sahlin & v. Soest
1;13;species;saint
1;13;species;sairocarpus
1;13;species;Saito
1;13;species;sajanella
1;13;species;sakalavarum
1;13;species;Salacca affinis
1;13;species;Salacca griffithii
1;13;species;Salacca ramosiana
1;13;species;Salacca rumphii
1;13;species;Salacca secunda
1;13;species;Salacca vermicularis
1;13;species;Salacca wallichiana
1;13;species;salacia
1;13;species;Salacia alata
1;13;species;Salacia chinensis
1;13;species;Salacia debilis
1;13;species;Salacia dorthasiana
1;13;species;Salacia elliptica
1;13;species;Salacia grandiflora
1;13;species;Salacia hispida
1;13;species;Salacia impressifolia
1;13;species;Salacia letestui
1;13;species;Salacia macrantha
1;13;species;Salacia multiflora
1;13;species;Salacia nitida
1;13;species;Salacia opacifolia
1;13;species;Salacia rostrata
1;13;species;Salacia senegalensis
1;13;species;Salacia spectabilis
1;13;species;salacighia
1;13;species;salaciopsis
1;13;species;salaria
1;13;species;salassorum
1;13;species;salaziensis
1;13;species;saldanhae
1;13;species;saldanhana
1;13;species;Saliba & A. David
1;13;species;salicaria
1;13;species;salicariae
1;13;species;salicella
1;13;species;salicellum
1;13;species;salicellus
1;13;species;salicina?
1;13;species;salicinae
1;13;species;salicinicola
1;13;species;saliciperda
1;13;species;salicis-reticulatae
1;13;species;salicis/splendens
1;13;species;saliciticola
1;13;species;salicola
1;13;species;salicophilus
1;13;species;salicornia
1;13;species;Salicornia ambigua
1;13;species;Salicornia corticosa
1;13;species;Salicornia europaea
1;13;species;Salicornia fruticosa
1;13;species;Salicornia peruviana
1;13;species;Salicornia ramosissima
1;13;species;Salicornia senegalensis
1;13;species;salicornioides
1;13;species;salicum
1;13;species;salignus
1;13;species;Salilagenidium
1;13;species;salinum
1;13;species;Salisb. 
1;13;species;salisburgensis
1;13;species;Salix acutifolia
1;13;species;Salix affinis
1;13;species;Salix amygdalina
1;13;species;Salix arctica
1;13;species;Salix arenaria
1;13;species;Salix aurita
1;13;species;Salix babylonica
1;13;species;Salix caprea
1;13;species;Salix chrysocoma
1;13;species;Salix coluteoides
1;13;species;Salix cuspidata
1;13;species;Salix daphnoides
1;13;species;Salix dasyclados
1;13;species;Salix ernestii
1;13;species;Salix fragilis
1;13;species;Salix glauca
1;13;species;Salix humboldtiana
1;13;species;Salix lanceolata
1;13;species;Salix myrsinifolia
1;13;species;Salix pentandra
1;13;species;Salix phylicifolia
1;13;species;Salix pseudodepressa
1;13;species;Salix purpurea
1;13;species;Salix rhaetica
1;13;species;Salix rosmarinifolia
1;13;species;Salix tetrasperma
1;13;species;Salix viminalis
1;13;species;Salix viridis
1;13;species;Salix wimmeriana
1;13;species;Salm-Dyck
1;13;species;salmea
1;13;species;salmiopuntia
1;13;species;salmoniflora
1;13;species;salomonensis
1;13;species;Salomonia cantoniensis
1;13;species;Salomonia cantoniensiss
1;13;species;Salomonia ciliata
1;13;species;Salomonia longiciliata
1;13;species;Salomonia thailandica
1;13;species;salor
1;13;species;Salpianthus
1;13;species;Salpichlaena hookeriana
1;13;species;Salpichlaena papyrus
1;13;species;salpichroa
1;13;species;Salpichroa diffusa
1;13;species;Salpichroa scandens
1;13;species;Salpichroa tristis
1;13;species;salpiglossis
1;13;species;salpinctes
1;13;species;salpinga
1;13;species;Salpinga pusilla
1;13;species;Salpinga secunda
1;13;species;Salpistele
1;13;species;Salpistele pensilis
1;13;species;salsola
1;13;species;Salsola baryosma
1;13;species;Salsola kali
1;13;species;Salsola pseudonitraria
1;13;species;Salsola tragus
1;13;species;salsolacea
1;13;species;salsolae
1;13;species;salsuginosus
1;13;species;salta
1;13;species;Saltera
1;13;species;salteriana
1;13;species;saltia
1;13;species;salticola
1;13;species;Saltin
1;13;species;saltugilia
1;13;species;salubris
1;13;species;saluenensis
1;13;species;Salvadora persica
1;13;species;salveii
1;13;species;Salvertia
1;13;species;Salvia angulata
1;13;species;Salvia beckeri
1;13;species;Salvia carnea
1;13;species;Salvia coccinea
1;13;species;Salvia corrugata
1;13;species;Salvia dombeyi
1;13;species;Salvia hirta
1;13;species;Salvia hirtella
1;13;species;Salvia hispanica
1;13;species;Salvia humboldtiana
1;13;species;Salvia killipiana
1;13;species;Salvia leucantha
1;13;species;Salvia leucocephala
1;13;species;Salvia loxensis
1;13;species;Salvia macrophylla
1;13;species;Salvia macrostachya
1;13;species;Salvia misella
1;13;species;Salvia nemorosa
1;13;species;Salvia occidentalis
1;13;species;Salvia ochrantha
1;13;species;Salvia officinalis
1;13;species;Salvia oppositiflora
1;13;species;Salvia oxyphora
1;13;species;Salvia pauciserrata
1;13;species;Salvia pichinchensis
1;13;species;Salvia plebeia
1;13;species;Salvia pratensis
1;13;species;Salvia quitensis
1;13;species;Salvia rubrifaux
1;13;species;Salvia rumicifolia
1;13;species;Salvia rypara
1;13;species;Salvia sagittata
1;13;species;Salvia sclarea
1;13;species;Salvia scutellarioides
1;13;species;Salvia sprucei
1;13;species;Salvia squalens
1;13;species;Salvia tesquicola
1;13;species;Salvia tiliifolia
1;13;species;Salvia tortuosa
1;13;species;Salvia tubiflora
1;13;species;Salvia verticillata
1;13;species;salviifolius
1;13;species;Salvinia auriculata
1;13;species;Salvinia minima
1;13;species;salviniana
1;13;species;salweenense
1;13;species;salwinensis
1;13;species;Salzm. ex DC.
1;13;species;salzmanni
1;13;species;salzmanniana
1;13;species;Sam.
1;13;species;Samanea saman
1;13;species;Samanea tubulosa
1;13;species;samararum
1;13;species;samarense
1;13;species;samarensis
1;13;species;samaricola
1;13;species;samarkandensis
1;13;species;samarorum
1;13;species;Samarospora
1;13;species;sambuchi
1;13;species;sambuchina
1;13;species;sambucifolia
