dassco:taxonID	dassco:name	dassco:author	dassco:fullname	dassco:epithet	dassco:rankid	dassco:extinct	dwc:taxonID	dwc:scientificName	dwc:scientificNameAuthorship	dwc:parentNameUsageID	dwc:parentNameUsage	dwc:acceptedNameUsageID	dwc:acceptedNameUsage	dwc:taxonomicStatus	dwc:taxonRank	sp:taxonID	sp:fullname	sp:author	sp:rankid	sp:rankname	sp:parentname	sp:taxonnr	sp:taxonnrsource
79edeba01a3dd86da17bbf450f68e0ef	Abelmoschus moschatus	Medik.	Abelmoschus moschatus Medik.		220	false										6127592	Abelmoschus moschatus Medik.		220	Species	Abelmoschus		
8fba047eecd3f4ae2bbb16ba826ec876	Aberemoa palanga	Oerst.	Aberemoa palanga Oerst.		220	false										6174025	Aberemoa palanga Oerst.		220	Species	Aberemoa		
20b526bd82b164d704c0227629d70592	Abildgaardia membranacea		Abildgaardia membranacea 		220	false										6176645	Abildgaardia membranacea		220	Species	Abildgaardia		
f1b8b46dfcdab4d821c9f82d023588a9	Abildgaardia pilosa	Nees	Abildgaardia pilosa Nees		220	false										6173177	Abildgaardia pilosa Nees		220	Species	Abildgaardia		
ca9c01f60946c3b554fd9b26a0a90210	Abildgaardia tristachya	Not on sheet	Abildgaardia tristachya Not on sheet		220	false										6176646	Abildgaardia tristachya		220	Species	Abildgaardia		
d134a38ae6278c34e5877b3171cdadcb	Abroma augusta	L. f.	Abroma augusta L. f.		220	false										6127025	Abroma augusta L.f.		220	Species	Abroma		
1ace8cb8711dac242e1f7ffb2e90da42	Abroma integrifolia		Abroma integrifolia 		220	false										6181135	Abroma integrifolia		220	Species	Abroma		
6262496d0f24f91d48c49b1a92af769c	Abrus tenuiflorus	Benth.	Abrus tenuiflorus Benth.		220	false										6121672	Abrus tenuiflorus Benth.		220	Species	Abrus		
984f6d048336cf024a4805b8abe91ccf	Abutilon angulatum	Not on sheet	Abutilon angulatum Not on sheet		220	false										6173204	Abutilon angulatum		220	Species	Abutilon		
a081638cef66e34f27a4b684a3288bf8	Abutilon guineense	(Schumach. & Thonn.) Baker fil. & Exell	Abutilon guineense (Schumach. & Thonn.) Baker fil. & Exell		220	false										6117198	Abutilon guineense (Schumach. & Thonn.) Baker f. & Exell		220	Species	Abutilon		
bb3502ed7b53056162664ebfb482e4d8	Abutilon hirsutum	(Lam.) G. Don	Abutilon hirsutum (Lam.) G. Don		220	false										6173202	Abutilon hirsutum (Lam.) G.Don		220	Species	Abutilon		
a4d95a235986c986c91dc105cc7c2b19	Abutilon neovidence	K. Schum.	Abutilon neovidence K. Schum.		220	false										6123534	Abutilon neovidence K.Schum.		220	Species	Abutilon		
783f31207864c507c21882285d0b66ff	Abutilon purpurascens K. Schum.	K.Schum.	Abutilon purpurascens K. Schum. K.Schum.		220	false										6123536	Abutilon purpurascens K.Schum.		220	Species	Abutilon		
13b898be5136a4511b498b0ffc5636a0	Abutilon rufivelum	K. Schum. ex Glaz.	Abutilon rufivelum K. Schum. ex Glaz.		220	false										6123539	Abutilon rufivelum K.Schum. ex Glaz.		220	Species	Abutilon		
27ca77626af82508af821a8cf1b2e75a	Abutilon venosum	Walp.	Abutilon venosum Walp.		220	false										6123542	Abutilon venosum Walp.		220	Species	Abutilon		
284c1bc91fbab495b05938e6655a9be3	Abutilon warmingii	K. Schum.	Abutilon warmingii K. Schum.		220	false										6178640	Abutilon warmingii K.Schum.		220	Species	Abutilon		
aebef2dab6bd8b61c5ddd869e7ff89a9	Abutilon wissaduloides	Baker f. ex Rose	Abutilon wissaduloides Baker f. ex Rose		220	false										6123544	Abutilon wissaduloides Baker f. ex Rose		220	Species	Abutilon		
fd79128dd124db5d4be124611df3f6ba	Acacia adianthifolia		Acacia adianthifolia 		220	false										6172895	Acacia adianthifolia		220	Species	Acacia		
6ec3c0fa48998fdc5a50ca5114eebb84	Acacia adstringens	Not on sheet	Acacia adstringens Not on sheet		220	false										6172897	Acacia adstringens		220	Species	Acacia		
7e46d9f70b7ad3bec43dc50a447c20c9	Acacia bicolor	Not on sheet	Acacia bicolor Not on sheet		220	false										6172899	Acacia bicolor		220	Species	Acacia		
ad59554061cf4551e637bfe0999a2906	Acacia concinna	DC.	Acacia concinna DC.		220	false										6177240	Acacia concinna DC.		220	Species	Acacia		
5bb8e90dc0860f25d15464140a7142a7	Acacia horrida	Not on sheet	Acacia horrida Not on sheet		220	false										6177243	Acacia horrida		220	Species	Acacia		
a9be3c89a6f965b13bbb053a20a48f90	Acacia nilotica (L.)	Delile	Acacia nilotica (L.) Delile		220	false										6116339	Acacia nilotica (L.) Delile		220	Species	Acacia		
2b7fb9efe0f5560aad05f2e6e20f2517	Acacia nudiflora	Willd.	Acacia nudiflora Willd.		220	false										6121675	Acacia nudiflora Willd.		220	Species	Acacia		
e01a1fd56591f18a1c6a320e8ff98b9e	Acacia oerfota (Forssk.) Schwienf.	(Forssk.) Schweinf.	Acacia oerfota (Forssk.) Schwienf. (Forssk.) Schweinf.		220	false										6177242	Acacia oerfota (Forssk.) Schwienf.		220	Species	Acacia		
3154ae29126159283a6b2b58696de976	Acacia pseudonigrescens Brenan & J.H. Ross	Brenan & J.H.Ross	Acacia pseudonigrescens Brenan & J.H. Ross Brenan & J.H.Ross		220	false										6114946	Acacia pseudonigrescens Brenan & J.H. Ross Brenan & J.H. Ross		220	Species	Acacia		
6d5327b6c01fdead80844c9f2a4ebb03	Acalypha abingdonii O.	Seberg	Acalypha abingdonii O. Seberg		220	false										6121476	Acalypha abingdonii O.Seberg		220	Species	Acalypha		
e9823e5d4a624f6fa6ac1d0a6aabb47f	Acalypha betulina	Vahl	Acalypha betulina Vahl		220	false										6171074	Acalypha betulina Vahl		220	Species	Acalypha		
cf0be28a6a192d3d785e3d48e9786cce	Acalypha brevipes Müll. Arg.	(Müll.Arg.) Müll.Arg.	Acalypha brevipes Müll. Arg. (Müll.Arg.) Müll.Arg.		220	false										6178419	Acalypha brevipes Müll.Arg.		220	Species	Acalypha		
58c399239441ec42ff44cc47d3416999	Acalypha cuneata	Not on sheet	Acalypha cuneata Not on sheet		220	false										6177105	Acalypha cuneata		220	Species	Acalypha		
0c60daf9747d06459e0982b27671a196	Acalypha dentata	Schumach.	Acalypha dentata Schumach.		220	false										6172314	Acalypha dentata Schumach.		220	Species	Acalypha		
cadf010e20d236d99e8d164e17aa0d00	Acalypha ecuadorica	Pax & H. Hoffm.	Acalypha ecuadorica Pax & H. Hoffm.		220	false										6177066	Acalypha ecuadorica Pax & H. Hoffm.		220	Species	Acalypha		
8e3b76f5e8f94308f8a053c1b1b8538e	Acalypha eugenifolia	Rusby	Acalypha eugenifolia Rusby		220	false										6177067	Acalypha eugenifolia Rusby		220	Species	Acalypha		
63934bc8d4806b95308dd3b55bc8f9b6	Acalypha fructicosa	Forssk.	Acalypha fructicosa Forssk.		220	false										6121481	Acalypha fructicosa Forssk.		220	Species	Acalypha		
0187d6241891b0cd0ad412e81b2edae2	Acalypha herzogiana	Pax and K. Hoffm.	Acalypha herzogiana Pax and K. Hoffm.		220	false										6178416	Acalypha herzogiana Pax and K. Hoffm.		220	Species	Acalypha		
e0a08719b89e437cb1e8fb94664c4832	Acalypha indica	Not on sheet	Acalypha indica Not on sheet		220	false										6177065	Acalypha indica		220	Species	Acalypha		
fc4abeb111c1a34cc72ae0fef58742cf	Acalypha macrostachya	Kunth ex Poepp.	Acalypha macrostachya Kunth ex Poepp.		220	false										6121483	Acalypha macrostachya Kunth ex Poepp.		220	Species	Acalypha		
485c485e62f0d0b7c5916a9bd34c4d39	Acalypha pauciflora	Vahl ex Hornem.	Acalypha pauciflora Vahl ex Hornem.		220	false										6121486	Acalypha pauciflora Vahl ex Hornem.		220	Species	Acalypha		
02ee9bf119f1c7dec990911a43ae48ba	Acalypha subviscida	Watson	Acalypha subviscida Watson		220	false										6178417	Acalypha subviscida Watson		220	Species	Acalypha		
80a92108c63471065d3f71be2d883e3f	Acanthodium procumbens	Nees	Acanthodium procumbens Nees		220	false										6170309	Acanthodium procumbens Nees		220	Species	Acanthodium		
299ab7939d3832e8cf680a861c042a95	Acantholimon acanthobryum Rech. f. & Schiman-Czeika	Rech.f. & Schiman-Czeika	Acantholimon acanthobryum Rech. f. & Schiman-Czeika Rech.f. & Schiman-Czeika		220	false										6125153	Acantholimon acanthobryum Rech.f. & Schiman-Czeika		220	Species	Acantholimon		
c5f82ec748482aba2d67487410c111d7	Acantholimon campactum	Köie & Rech. f.	Acantholimon campactum Köie & Rech. f.		220	false										6179791	Acantholimon campactum Köie & Rech.f.		220	Species	Acantholimon		
7861e09656a8b6e8a8cbf2c70746ecb1	Acantholimon chitralicum	Rech. f. & Schiman-Czeika	Acantholimon chitralicum Rech. f. & Schiman-Czeika		220	false										6125155	Acantholimon chitralicum Rech.f. & Schiman-Czeika		220	Species	Acantholimon		
9f5126f2d3a4ceb085133d96d06e8265	Acantholimon chlorostegium	Rech. f. & Schiman-Czeika	Acantholimon chlorostegium Rech. f. & Schiman-Czeika		220	false										6125156	Acantholimon chlorostegium Rech.f. & Schiman-Czeika		220	Species	Acantholimon		
2110938655add7998701fc3391703d4b	Acantholimon ghoranum	Rech. f. & Schiman-Czeika	Acantholimon ghoranum Rech. f. & Schiman-Czeika		220	false										6125157	Acantholimon ghoranum Rech.f. & Schiman-Czeika		220	Species	Acantholimon		
410fc174f09c48dbd07c552d3e414a65	Acantholimon glutinosum Rech. f. & Köie	Rech.f. & Köie	Acantholimon glutinosum Rech. f. & Köie Rech.f. & Köie		220	false										6125158	Acantholimon glutinosum Rech.f. & Köie		220	Species	Acantholimon		
8134ace9d0d30d6c13a937102ee71353	Acantholimon hariabense	Rech. f.	Acantholimon hariabense Rech. f.		220	false										6125159	Acantholimon hariabense Rech.f.		220	Species	Acantholimon		
b39906a9384c0045946994b125175475	Acantholimon hyalinum Rech. f. & Köie	Rech.f. & Köie	Acantholimon hyalinum Rech. f. & Köie Rech.f. & Köie		220	false										6125161	Acantholimon hyalinum Rech.f. & Köie		220	Species	Acantholimon		
2d1860e0f1e27f4d1fdd9d0c6aedcabf	Acantholimon inerme Rech. f. & Köie	Rech.f. & Köie	Acantholimon inerme Rech. f. & Köie Rech.f. & Köie		220	false										6125162	Acantholimon inerme Rech.f. & Köie		220	Species	Acantholimon		
bf9805c1dc2a1ba25ca8b6f8212b0d36	Acantholimon kandaharense Rech. f. & Köie	Rech.f. & Köie	Acantholimon kandaharense Rech. f. & Köie Rech.f. & Köie		220	false										6125163	Acantholimon kandaharense Rech.f. & Köie		220	Species	Acantholimon		
cf08096b2026eae86dc4117583b7e927	Acantholimon macranthum Rech. f. & Köie	Rech.f. & Köie	Acantholimon macranthum Rech. f. & Köie Rech.f. & Köie		220	false										6125164	Acantholimon macranthum Rech.f. & Köie		220	Species	Acantholimon		
af4300f74157ddc115988f3e6143d4d1	Acantholimon nawaricum	Rech. f. & Schiman-Czeika	Acantholimon nawaricum Rech. f. & Schiman-Czeika		220	false										6125166	Acantholimon nawaricum Rech.f. & Schiman-Czeika		220	Species	Acantholimon		
75be01272cfa90941f57e486d6277320	Acantholimon solidum Rech. f. & Köie	Rech.f. & Köie	Acantholimon solidum Rech. f. & Köie Rech.f. & Köie		220	false										6125167	Acantholimon solidum Rech.f. & Köie		220	Species	Acantholimon		
123999e7ab2152bab625be7e4c1b3854	Acantholimon stereophyllum	Rech. f. & Schiman-Czeika	Acantholimon stereophyllum Rech. f. & Schiman-Czeika		220	false										6125168	Acantholimon stereophyllum Rech.f. & Schiman-Czeika		220	Species	Acantholimon		
e3e143208777b5e3953bfe9354ed286e	Acantholimon subsimile	Rech. f. & Schiman-Czeika	Acantholimon subsimile Rech. f. & Schiman-Czeika		220	false										6125169	Acantholimon subsimile Rech.f. & Schiman-Czeika		220	Species	Acantholimon		
cdbf248bad49f268db684c3a6a604546	Acantholimon tricolor Rech. f. & Köie	Rech.f. & Köie	Acantholimon tricolor Rech. f. & Köie Rech.f. & Köie		220	false										6125170	Acantholimon tricolor Rech.f. & Köie		220	Species	Acantholimon		
b37cfc63cbba5188866a68e5ec629650	Acantholimon xanthocantum	Rech. f. & Köie	Acantholimon xanthocantum Rech. f. & Köie		220	false										6125173	Acantholimon xanthocantum Rech.f. & Köie		220	Species	Acantholimon		
8d871f9d59e4c5d1d51dc5478f660c57	Acanthopanax chiisanense	Nakai	Acanthopanax chiisanense Nakai		220	false										6174481	Acanthopanax chiisanense Nakai		220	Species	Acanthopanax		
8c6456fc85b07463f7c4580ced5306eb	Acanthopanax gracilistylus	(W.W. Sm.) S.Y. Hu	Acanthopanax gracilistylus (W.W. Sm.) S.Y. Hu		220	false										6118325	Acanthopanax gracilistylus (W.W.Sm.) S.Y.Hu		220	Species	Acanthopanax		
8e4aee23cc43c8128372bbea454020d4	Acanthopanax sepius	Seem.	Acanthopanax sepius Seem.		220	false										6174488	Acanthopanax sepius Seem.		220	Species	Acanthopanax		
a0befc83f65a336eb6a1743c9076f8c1	Acanthopanax sessiliflorum	(Rupr. & Maxim.) Seem.	Acanthopanax sessiliflorum (Rupr. & Maxim.) Seem.		220	false										6174482	Acanthopanax sessiliflorum (Rupr. & Maxim.) Seem.		220	Species	Acanthopanax		
376d6bfa424bde9b25fbe9cca08fe496	Acanthopanax sessiliflorum	illegible	Acanthopanax sessiliflorum illegible		220	false										6174483	Acanthopanax sessiliflorum illegible		220	Species	Acanthopanax		
cda10859e514ee8500600eaa7a73e80a	Acanthopanax spinosus	(L. f.) Miq.	Acanthopanax spinosus (L. f.) Miq.		220	false										6174485	Acanthopanax spinosus (L. f.) Miq.		220	Species	Acanthopanax		
b4031254da00891ac6601aa670123713	Acanthophyllum aphananthum	Rech. f.	Acanthophyllum aphananthum Rech. f.		220	false										6120153	Acanthophyllum aphananthum Rech.f.		220	Species	Acanthophyllum		
09c4e1625ef95aa171d73c8c3088db49	Acanthospermum hispidum		Acanthospermum hispidum 		220	false										2073587	Acanthospermum hispidum		220	Species	Acanthospermum		
9b9685fe84ea0773fe74744487634070	Acanthus greuterianus	Snogerup, B. Snogerup & Strid	Acanthus greuterianus Snogerup, B. Snogerup & Strid		220	false										6117261	Acanthus greuterianus Snogerup, B. Snogerup & Strid		220	Species	Acanthus		
b726019aa2a283a7230614e8835c7d2b	Acanthus integrifolius	L. f.	Acanthus integrifolius L. f.		220	false										6183237	Acanthus integrifolius L.f.		220	Species	Acanthus		
32df4e6990b0fcd2c154b3793ae8dd4e	Acanthus maderaspatensis	Not on sheet	Acanthus maderaspatensis Not on sheet		220	false										6172395	Acanthus maderaspatensis		220	Species	Acanthus		
bc4f8df5aa39f92a3afd07c45c05e8a6	Acanthus mollis		Acanthus mollis 		220	false										3989661	Acanthus mollis		220	Species	Acanthus		
b28646e760ff7b87722ddf4df7b7aca4	Acanthus procumbens L. f.	L.f.	Acanthus procumbens L. f. L.f.		220	false										6170308	Acanthus procumbens L.f.		220	Species	Acanthus		
6d4bdd8f7c64bbe24d445d0235d9cfe5	Acer campestre		Acer campestre 		220	false										2026433	Acer campestre		220	Species	Acer		
9cd58be9f92f01965044f26b295b7d2d	Acer campestre x pseudoplatanus		Acer campestre x pseudoplatanus 		220	false										4104906	Acer campestre x pseudoplatanus		220	Species	Acer		
16a9eb715046b718bd9f9aa0a0364cb5	Acer cappadocium		Acer cappadocium 		220	false										4104907	Acer cappadocium		220	Species	Acer		
d6aa1443ddef7df8ab8d40d945203b9d	Acer circinatum		Acer circinatum 		220	false										2025235	Acer circinatum		220	Species	Acer		
ef7e416feaf2df089763578e53c67be5	Acer ginnala		Acer ginnala 		220	false										2025280	Acer ginnala		220	Species	Acer		
a9b51522aee7ef513da34bcd09dbf59e	Acer heldreichii		Acer heldreichii 		220	false										2025316	Acer heldreichii		220	Species	Acer		
ffae16c5d01bb26a4aa3b3233ed77444	Acer hyrcanum	Fisch. & C.A. Mey.	Acer hyrcanum Fisch. & C.A. Mey.		220	false										6117574	Acer hyrcanum Fisch. & C.A. Mey.		220	Species	Acer		
51cc8b57d2e559f33152bed0691d1fa8	Acer mono		Acer mono 		220	false										2025383	Acer mono		220	Species	Acer		
e3cb97e1d85da8191445249916c9a67b	Acer monspessulanum		Acer monspessulanum 		220	false										2025400	Acer monspessulanum		220	Species	Acer		
f3cb33af1a08df8b01e7f757846aaff9	Acer neglectum	Lange	Acer neglectum Lange		220	false										6117579	Acer neglectum Lange		220	Species	Acer		
0d75547abf8179b93e74c82b6222875d	Acer negundo		Acer negundo 		220	false										2025426	Acer negundo		220	Species	Acer		
f2fa80b31f066089d55aa3588e0d9157	Acer nobilis	Ten.	Acer nobilis Ten.		220	false										6173761	Acer nobilis Ten.		220	Species	Acer		
c63bb0ba97bc2abcc253f4b6e24fdbc7	Acer palmatum		Acer palmatum 		220	false										2025465	Acer palmatum		220	Species	Acer		
8051d3af33bcc32310544e218ab0d972	Acer pensylvanicum		Acer pensylvanicum 		220	false										2026716	Acer pensylvanicum		220	Species	Acer		
29dbca0a472930b80f3132f6aecec1ca	Acer platanoides		Acer platanoides 		220	false										2025490	Acer platanoides		220	Species	Acer		
b9bdb1b2f3e5035288db07028e012ead	Acer pseudoplatanus		Acer pseudoplatanus 		220	false										2025505	Acer pseudoplatanus		220	Species	Acer		
7ee7269ed96e672c6eaa85ad23fec077	Acer rufinerve		Acer rufinerve 		220	false										2026780	Acer rufinerve		220	Species	Acer		
e9ddd8ebf20c959c9d3fba25f57d9dd2	Acer saccharinum		Acer saccharinum 		220	false										2026785	Acer saccharinum		220	Species	Acer		
4c2d03a68226cbed5be26345f1e630bf	Acer saccharum		Acer saccharum 		220	false										2025545	Acer saccharum		220	Species	Acer		
e287746822047b63df69e64b926b7c1b	Acer tataricum		Acer tataricum 		220	false										2025602	Acer tataricum		220	Species	Acer		
f10cb0735c2dc7a2250d25e7e74db0e3	Acer tetramerum		Acer tetramerum 		220	false										2025620	Acer tetramerum		220	Species	Acer		
42a974a54c2f4d6e03bbe22ff2372a4a	Acer zoeschense	Pax	Acer zoeschense Pax		220	false										6173766	Acer zoeschense Pax		220	Species	Acer		
ae85ff86d65a60707441f9c03196e54a	Acer × varbossanium	(Maly) Simonk.	Acer × varbossanium (Maly) Simonk.		220	false										6173759	Acer × varbossanium (Maly) Simonk.		220	Species	Acer		
4ac215da68c315c8b2720ce239523d96	Acerates ellipticus		Acerates ellipticus 		220	false										6174624	Acerates ellipticus		220	Species	Acerates		
6fbf6ae8c6a3311860c15275294ac6fc	Achillea ageratum		Achillea ageratum 		220	false										2085782	Achillea ageratum		220	Species	Achillea		
76f03243e2934664f8ef6d040b183f88	Achillea aspleniifolia		Achillea aspleniifolia 		220	false										2073674	Achillea aspleniifolia		220	Species	Achillea		
876623ed87d359f742bb27543da2d922	Achillea collina		Achillea collina 		220	false										2073714	Achillea collina		220	Species	Achillea		
d075e5fb827892149ec645726c75a564	Achillea distans		Achillea distans 		220	false										2085860	Achillea distans		220	Species	Achillea		
e073ce3d9a1437c7c601045b1f2349c7	Achillea falcata	Forssk.	Achillea falcata Forssk.		220	false										6171081	Achillea falcata Forssk.		220	Species	Achillea		
68a841510f645c2e8b3fa3e33583c3a1	Achillea filipendulina		Achillea filipendulina 		220	false										2085899	Achillea filipendulina		220	Species	Achillea		
6def61b0dc495f2c97dfb11523bacc8b	Achillea impatiens		Achillea impatiens 		220	false										2085907	Achillea impatiens		220	Species	Achillea		
e9a18a290c0f6f5ddec227b239b64def	Achillea melefolium	L.	Achillea melefolium L.		220	false										4052346	Achillea melefolium L.		220	Species	Achillea		
24793b77956ca428b96bd1e07e134261	Achillea millefolia		Achillea millefolia 		220	false										4052354	Achillea millefolia		220	Species	Achillea		
0323518f7ed579d71bc124ac557598ec	Achillea mongolica	Fisch. ex Hornem.	Achillea mongolica Fisch. ex Hornem.		220	false										6174743	Achillea mongolica Fisch. ex Hornem.		220	Species	Achillea		
75dcab93dd97997ba4ac79abd0e0f037	Achillea nobilis		Achillea nobilis 		220	false										2073875	Achillea nobilis		220	Species	Achillea		
e5d4c06a188eb3f381c4d68671147a7b	Achillea pannonica		Achillea pannonica 		220	false										2073909	Achillea pannonica		220	Species	Achillea		
640b7eb1ee175d02c64b73e6bcdd1b61	Achillea setacea		Achillea setacea 		220	false										2073966	Achillea setacea		220	Species	Achillea		
39abc61570d6e2a105a54f7791ace64b	Achimenes fimbriata	Rose ex Morton	Achimenes fimbriata Rose ex Morton		220	false										433131	Achimenes fimbriata Rose ex Morton		220	Species	Achimenes		
87a00f384aad87b0921549512a8bf6fc	Achmenanthus arrhostyloxyloides	Oerst.	Achmenanthus arrhostyloxyloides Oerst.		220	false										6173654	Achmenanthus arrhostyloxyloides Oerst.		220	Species	Achmenanthus		
7c6221be334ca2fcd717cee94de2e78f	Achras argentifolia		Achras argentifolia 		220	false										6172321	Achras argentifolia		220	Species	Achras		
aebcf8463849b68c872398a042dbda51	Achras sericea	Schumach.	Achras sericea Schumach.		220	false										6172320	Achras sericea Schumach.		220	Species	Achras		
c479203a8c24ac88d5200e1edc3fa50d	Achyranthes corymbosa	Not on sheet	Achyranthes corymbosa Not on sheet		220	false										6175821	Achyranthes corymbosa		220	Species	Achyranthes		
bda689376479b9fdce7e3c58179799be	Achyranthes corymbosa	(L.) Lam.	Achyranthes corymbosa (L.) Lam.		220	false										6175822	Achyranthes corymbosa (L.) Lam.		220	Species	Achyranthes		
5afac7088ae618d63a0323df6e762ef7	Achyranthes lanata	Not on sheet	Achyranthes lanata Not on sheet		220	false										6171100	Achyranthes lanata		220	Species	Achyranthes		
e24d827051a8f361c6e548d79d14517b	Achyranthes scandens	Not on sheet	Achyranthes scandens Not on sheet		220	false										6172323	Achyranthes scandens		220	Species	Achyranthes		
4803c6ca37ca09605c8089d75be442e9	Achyranthes scandens	Hook. f. & Thomson	Achyranthes scandens Hook. f. & Thomson		220	false										6173909	Achyranthes scandens Hook.f. & Thomson		220	Species	Achyranthes		
8325951b747f2c08568d8a99942eba58	Achyranthes sericea	J. König ex Roxb.	Achyranthes sericea J. König ex Roxb.		220	false										6173901	Achyranthes sericea J. König ex Roxb.		220	Species	Achyranthes		
d158d4f785992b80a7d3e8b5cf7d59e2	Acinos pumilio	Gand.	Acinos pumilio Gand.		220	false										6178141	Acinos pumilio Gand.		220	Species	Acinos		
b84c623f98b346b13183d753eb2e2416	Acioa ndjoleensis	(Breteler) ?	Acioa ndjoleensis (Breteler) ?		220	false										6114788	Acioa ndjoleensis (Breteler) ?		220	Species	Acioa		
f70688aa150894ac99b6d2b72eb92991	Acisanthera alsinaefolia	(DC.) Triana	Acisanthera alsinaefolia (DC.) Triana		220	false										6129778	Acisanthera alsinaefolia (DC.) Triana		220	Species	Acisanthera		
6bc5df057277a8ad0801378dcac90964	Acmadenia juniperina Bartl. and H.L.Wendl.	Bartl. & H.L.Wendl.	Acmadenia juniperina Bartl. and H.L.Wendl. Bartl. & H.L.Wendl.		220	false										6170926	Acmadenia juniperina Bartl. and H.L.Wendl.		220	Species	Acmadenia		
9787ca01bae7ad73a17709cb28a72ad6	Acmadenia juniperina Bartl. & H.L. Wendl.	Bartl. & H.L.Wendl.	Acmadenia juniperina Bartl. & H.L. Wendl. Bartl. & H.L.Wendl.		220	false										6170928	Acmadenia juniperina Bartl. & H.L. Wendl.		220	Species	Acmadenia		
1b926d13857053c6fcae50249f043903	Acmadenia muraltoides	Eckl.	Acmadenia muraltoides Eckl.		220	false										6170927	Acmadenia muraltoides Eckl.		220	Species	Acmadenia		
23d90e8c328fa87213db9bb8c879688a	Acmadenia rosmarinfolia	Bartl.	Acmadenia rosmarinfolia Bartl.		220	false										6170940	Acmadenia rosmarinfolia Bartl.		220	Species	Acmadenia		
b267f4a65c1280a2c24ff47f9ffce9c9	Acmella repens	(Walter) Rich. ex Pers.	Acmella repens (Walter) Rich. ex Pers.		220	false										6118636	Acmella repens (Walter) Rich. ex Pers.		220	Species	Acmella		
dbf7f29b0b3a3f65b0da30a7380b4972	Acokanthera deflersi	Schweinf.	Acokanthera deflersi Schweinf.		220	false										6174039	Acokanthera deflersi Schweinf.		220	Species	Acokanthera		
b66e19f296c708c4b8ed8d2379f53d6b	Aconogonon hookeri (Meisn.) Hara	(Meisn.) H. Hara	Aconogonon hookeri (Meisn.) Hara (Meisn.) H. Hara		220	false										6180295	Aconogonon hookeri (Meisn.) Hara		220	Species	Aconogonon		
191333353c7000e64d545be227e63b19	Acorus calamus		Acorus calamus 		220	false										2039224	Acorus calamus		220	Species	Acorus		
6229eeb1988253265c349c2e4767dfb5	Acourtia carpholepis	(Sch.Bip. ex A. Gray) Reveal & R.M. King	Acourtia carpholepis (Sch.Bip. ex A. Gray) Reveal & R.M. King		220	false										6129978	Acourtia carpholepis (Sch.Bip. ex A. Gray) Reveal & R.M. King		220	Species	Acourtia		
adfa6c9bed2170b3a1f78b5c668dfc4b	Acourtia lozani (Greenm.) Reveal & King	(Greenm.) Reveal & R.M.King	Acourtia lozani (Greenm.) Reveal & King (Greenm.) Reveal & R.M.King		220	false										6118639	Acourtia lozani (Greenm.) Reveal & King		220	Species	Acourtia		
973b3df9457beda4040c7ef849c09488	Acourtia nudiuscula (B.L. Rob.) Turner	(B.L.Rob.) B.L.Turner	Acourtia nudiuscula (B.L. Rob.) Turner (B.L.Rob.) B.L.Turner		220	false										6118640	Acourtia nudiuscula (B.L. Rob.) Turner		220	Species	Acourtia		
f4070b51876cdd9d18dcd65d9e6181a8	Acourtia palmeri	(S. Watson) Reveal & King	Acourtia palmeri (S. Watson) Reveal & King		220	false										6118641	Acourtia palmeri (S. Watson) Reveal & King		220	Species	Acourtia		
d27d684d0d3a7b7c9130ecb21f2ce534	Acrocarpus densifolium	Nees	Acrocarpus densifolium Nees		220	false										6176683	Acrocarpus densifolium Nees		220	Species	Acrocarpus		
eec383bfe445d8e621565d8fb93b0b46	Acrocarpus minarum	Boeck.	Acrocarpus minarum Boeck.		220	false										6176677	Acrocarpus minarum Boeck.		220	Species	Acrocarpus		
6fc9ea358fac4882717857e480a6aeaa	Acrocephalus succisaefolius	Baker	Acrocephalus succisaefolius Baker		220	false										6170742	Acrocephalus succisaefolius Baker		220	Species	Acrocephalus		
4b9b141bb084ebb9dc2e62f70acedc13	Acrodiclidium itauba	Meisn.	Acrodiclidium itauba Meisn.		220	false										6178288	Acrodiclidium itauba Meisn.		220	Species	Acrodiclidium		
935d8eb5e7a153bcd6050e22c40b1e99	Acrophorus diacalpioides	Ching	Acrophorus diacalpioides Ching		220	false										6128022	Acrophorus diacalpioides Ching		220	Species	Acrophorus		
9eb64410f1df2cedfe0021b289200462	Acrostichum australe	L. f.	Acrostichum australe L. f.		220	false										6171091	Acrostichum australe L.f.		220	Species	Acrostichum		
293c8d387bf76b0f6831233646d81933	Acrostichum cruciatum	Not on sheet	Acrostichum cruciatum Not on sheet		220	false										6181896	Acrostichum cruciatum		220	Species	Acrostichum		
ac939379f1e50013839b21ceb830b81a	Acrostichum didymoglossoides		Acrostichum didymoglossoides 		220	false										6182415	Acrostichum didymoglossoides		220	Species	Acrostichum		
86e7bc77e63e2c4814c552a429a4824b	Acrostichum lancifolium	Liebm.	Acrostichum lancifolium Liebm.		220	false										6181815	Acrostichum lancifolium Liebm.		220	Species	Acrostichum		
aecc67ec3ad3a51168640ad2b406549c	Acrostichum phanerodiction	Baker	Acrostichum phanerodiction Baker		220	false										6171062	Acrostichum phanerodiction Baker		220	Species	Acrostichum		
180510608d5c0e506b16ee0337d0e8f1	Acrostichum punctatum	L. f.	Acrostichum punctatum L. f.		220	false										6171061	Acrostichum punctatum L.f.		220	Species	Acrostichum		
2eb79962eec8fcc294847230290afbf2	Acrostichum striatum		Acrostichum striatum 		220	false										6181750	Acrostichum striatum		220	Species	Acrostichum		
